Precio,Habitaciones,Piso,Barrio
833723,1,6,21
497647,3,3,11
460781,4,7,18
484332,3,17,32
675053,2,18,30
540096,2,18,46
58999,3,9,35
395761,4,9,2
126435,3,9,19
796339,1,18,30
993259,4,1,25
376504,4,7,8
136144,1,11,16
535955,4,19,21
106791,5,14,48
713252,1,4,31
58527,3,6,11
691140,5,13,16
990926,3,7,23
162867,4,1,27
299871,5,9,24
619555,3,1,26
226057,4,10,3
968375,4,19,17
528620,4,19,18
366820,5,7,37
309897,4,13,19
598555,5,7,34
142160,1,13,38
972232,5,8,38
248766,2,20,29
776635,1,3,36
889114,3,1,7
456063,1,15,38
206733,3,3,42
631357,3,17,25
913323,1,13,25
803685,2,5,24
477062,5,5,24
317884,4,19,18
217655,1,18,22
206297,2,12,3
265210,3,3,47
457930,5,4,5
532123,3,20,38
789789,1,18,45
968274,4,17,24
912334,2,15,44
319165,3,11,31
293262,3,8,26
433609,3,9,33
952267,1,17,2
452896,1,2,46
25717,3,10,20
211074,5,4,46
206695,2,14,31
150723,3,9,16
177881,1,15,25
146361,4,4,29
409540,1,7,26
79128,5,4,34
867388,1,15,24
958234,1,10,2
202661,4,19,38
668479,2,1,29
163434,5,7,13
148653,5,6,21
333070,1,15,12
855842,3,20,48
65002,5,14,40
78965,3,16,29
610817,4,19,28
914855,5,2,1
941656,5,12,16
523954,5,2,19
481168,3,10,12
588417,5,12,34
468143,5,6,18
81015,1,4,27
955453,1,5,13
515648,1,14,26
217066,1,18,26
996395,5,10,15
151560,2,2,9
692100,3,4,26
709823,2,1,4
514497,4,1,14
216236,3,17,15
281742,5,13,8
123117,1,4,31
190966,3,11,17
59071,4,6,24
552990,4,18,6
792556,1,18,30
961365,3,19,18
261107,5,3,49
240348,2,17,20
994965,2,8,37
591589,1,10,10
196091,2,6,28
259024,1,14,12
912066,4,20,14
210552,3,6,10
857891,5,16,13
883854,2,15,21
83880,1,1,27
251743,1,15,45
978754,1,6,33
765054,2,2,21
869102,2,8,13
985807,5,1,32
783491,3,6,8
520560,4,9,19
184869,2,18,35
90498,2,11,24
899068,3,15,6
608653,2,8,36
653029,3,7,8
636605,2,19,25
966280,4,9,17
860683,1,20,24
582112,5,13,18
686353,2,4,34
636517,3,17,42
42365,5,6,39
612018,3,6,21
149981,5,15,36
719816,2,3,9
467893,2,17,7
436898,2,17,34
776242,5,4,33
722614,1,20,2
611242,1,12,43
837107,4,13,32
141142,3,3,25
114897,3,12,19
334345,3,7,1
24110,3,12,23
145723,4,14,17
837895,1,20,31
401483,5,17,36
884690,3,1,40
253644,5,12,24
653919,1,5,44
96274,5,2,2
207992,5,16,10
776706,4,9,44
548683,3,3,26
644409,1,15,7
794650,2,13,13
25189,1,3,9
451890,3,17,46
611092,2,13,36
860236,2,13,2
956096,5,19,38
92142,5,7,20
815408,5,16,45
597184,5,7,48
790372,1,4,31
38078,4,5,45
849169,4,10,36
238245,5,4,12
204278,4,11,22
739568,3,6,10
499770,1,6,2
644583,2,15,17
302859,1,6,13
968657,2,7,31
972392,2,20,15
996720,4,10,31
93832,1,9,44
809044,5,9,33
405006,4,10,11
774188,1,3,8
735276,5,16,20
711945,3,13,39
344034,1,18,37
572046,2,8,47
684048,2,17,27
815722,4,2,46
863623,5,16,43
734130,5,3,15
684527,5,5,45
855351,5,1,49
178151,2,15,8
980702,3,20,41
320146,4,6,37
29159,5,19,27
731321,1,8,32
390134,5,4,23
261467,4,9,15
596570,2,19,18
435031,1,14,14
281966,3,19,1
428115,4,19,42
834834,1,9,44
132277,2,1,4
876352,3,12,16
669180,2,6,1
801377,2,8,1
234898,3,14,10
955480,3,5,17
638899,1,2,1
27960,5,13,17
75190,2,1,6
835389,3,11,28
324219,5,6,3
543084,5,12,26
482543,3,7,27
542220,1,20,11
176451,4,20,10
727070,5,11,15
634843,1,18,24
269135,1,11,9
284185,4,17,19
238668,1,8,25
672420,4,19,15
249445,3,8,1
187697,2,8,37
689690,5,2,29
398313,1,6,26
741168,3,2,33
697599,2,8,36
139473,1,10,13
199471,1,6,16
985692,2,15,43
182864,4,5,33
871780,3,9,45
178802,3,1,2
495907,2,4,8
107448,1,17,13
755213,1,6,4
851896,4,15,18
327286,5,12,44
167591,4,18,23
742737,3,11,22
867658,1,19,13
740814,4,16,20
553843,4,16,34
994778,3,4,33
72028,2,12,7
543819,1,16,39
268787,4,7,22
723849,3,14,12
186865,3,16,36
120634,3,16,30
377872,4,18,11
155009,1,4,17
385231,5,3,44
188978,4,13,11
824951,3,11,44
466389,1,18,49
656592,2,3,21
739209,3,20,33
319976,5,14,9
938945,5,19,18
991885,5,6,7
906404,4,13,49
577345,1,9,34
803421,5,5,21
818656,2,15,1
238794,1,20,23
731718,4,10,29
533489,5,16,17
673134,5,15,19
760759,1,2,21
314563,3,5,16
238965,3,8,10
703107,4,20,47
335628,4,12,49
829857,4,15,12
190935,5,7,36
212733,1,12,35
242002,2,15,35
993925,3,3,11
654558,5,19,27
753447,2,4,17
592129,3,5,49
307908,2,15,35
145301,3,16,6
256895,1,8,36
411985,2,9,35
546306,2,8,22
126555,4,8,27
417200,3,19,32
125576,2,15,33
613228,5,4,26
819320,4,4,16
606961,2,7,19
412403,1,13,4
272571,5,15,33
579119,5,2,22
430353,2,3,38
835039,1,15,5
614261,3,3,40
156604,1,20,15
349514,3,10,4
887405,3,13,31
370350,5,3,1
735131,4,15,32
930804,3,1,32
225793,4,12,1
446402,3,3,40
346305,3,5,42
53587,3,15,1
24139,4,13,11
926174,2,9,46
358746,4,12,17
608818,5,15,10
435555,2,19,11
880308,2,10,31
643625,5,10,39
574134,4,18,28
256529,4,10,8
659877,3,18,11
292005,5,14,28
442824,5,5,42
194638,2,7,13
398492,5,10,15
804291,4,16,6
547481,2,10,1
435251,5,20,45
463131,2,5,44
202994,2,19,30
638596,3,4,22
558108,3,4,19
625439,4,11,46
758900,4,9,49
912606,4,20,1
773182,2,13,43
506623,4,19,28
411891,3,3,7
32524,2,9,29
456165,4,14,39
353115,1,8,6
476337,3,18,14
367555,4,5,39
840750,1,4,44
393006,4,18,48
620442,3,15,37
759683,4,4,2
69031,4,20,13
788445,4,11,23
117542,2,13,3
266744,3,15,19
123893,1,9,27
308113,1,4,29
822934,1,15,32
524888,1,16,43
884519,3,11,38
59561,3,4,31
853196,3,10,20
606639,3,8,40
994069,3,14,13
361731,2,14,49
982333,1,9,20
487245,2,20,5
136022,2,11,17
379856,2,13,29
726037,1,17,13
788328,2,11,49
520503,3,3,17
287617,3,12,4
94487,3,4,49
40733,5,18,18
455358,1,16,16
586292,2,6,19
219770,5,5,14
922050,3,13,33
189137,5,16,25
654214,4,14,49
967124,3,11,12
219565,3,16,43
990265,3,16,11
131911,4,19,18
305406,3,20,27
520154,3,15,16
103841,5,2,46
220809,5,14,44
601932,5,17,33
567297,4,1,16
391188,5,19,8
914517,2,20,45
945586,5,10,20
240953,5,2,3
269640,1,14,24
515006,5,10,43
645346,2,4,1
134234,5,5,40
165794,5,9,50
524726,4,7,23
387758,1,3,19
896365,1,8,30
748975,3,3,13
956077,4,14,5
295390,4,9,1
609361,5,6,19
481009,1,9,50
915870,2,6,11
413588,4,13,45
181043,2,17,29
977240,1,7,27
493935,2,9,20
436540,1,15,14
415147,4,9,3
60333,5,5,1
222959,5,11,34
155553,4,2,50
466967,2,17,48
520740,4,12,5
79356,4,7,43
649399,2,20,7
529461,1,16,37
239233,2,11,38
834529,3,11,4
711942,4,3,18
153631,5,12,30
222920,3,6,18
385487,3,1,18
664959,5,1,46
673185,1,18,35
493341,4,14,42
136489,1,15,25
594392,4,14,5
527860,2,14,36
129713,5,19,27
896559,4,6,39
533377,1,2,5
814248,1,16,45
687659,5,6,32
836497,3,9,10
804788,4,13,42
99041,2,15,2
707517,1,3,3
564855,2,6,4
770463,1,2,17
92256,5,20,45
239701,1,2,41
750200,4,9,1
864230,1,15,41
806538,1,16,6
639354,1,19,4
460596,1,9,31
641288,4,20,14
814399,3,19,49
189464,2,16,22
756101,1,13,2
230311,4,8,46
541270,1,14,20
73229,5,20,41
58062,5,12,11
643912,2,10,28
63566,5,6,17
352753,4,19,8
251548,2,6,38
899078,2,13,45
937657,4,20,6
243606,1,12,17
719027,1,12,15
430617,5,15,23
675945,2,2,10
66254,3,18,14
794271,5,10,25
589798,2,12,41
732086,5,18,18
677644,3,3,44
815401,4,5,27
40619,5,2,17
629433,3,3,17
752681,2,18,19
304527,3,1,15
55333,3,15,17
250845,3,1,24
391173,1,6,4
924641,3,9,15
214781,3,2,41
840614,2,17,50
139725,5,3,7
283646,2,15,43
399823,5,16,36
987532,5,18,41
390517,2,8,44
590214,5,7,28
877237,3,4,18
48808,1,12,17
759209,3,19,35
45950,4,15,10
216565,3,20,37
91773,1,8,28
762424,5,5,37
29426,5,18,36
246054,5,18,25
788479,4,9,45
758604,2,9,43
901687,5,10,2
129597,4,16,25
999485,5,19,45
953205,1,13,9
456777,5,9,19
385787,1,3,39
174075,3,7,24
372320,5,10,32
752560,5,6,6
539010,4,10,29
969034,3,2,5
139881,3,20,18
657158,3,12,27
600312,3,20,6
414423,3,11,29
678751,3,16,35
119404,3,12,36
564192,1,4,25
595094,2,2,28
692726,4,18,6
387848,4,7,26
151194,2,18,28
464072,1,12,3
355834,4,6,50
555255,2,8,50
356266,4,4,33
640642,5,4,32
951418,1,16,40
100270,4,13,47
395869,5,13,32
992421,1,7,20
219555,4,13,16
770777,5,13,29
388670,3,12,16
742962,5,7,11
398979,5,1,46
138263,5,20,4
444378,4,4,25
916651,3,9,6
902138,4,20,28
617429,3,6,47
360630,5,12,48
443149,1,3,22
133532,2,14,25
635996,4,14,16
665980,1,20,25
391767,2,11,36
925586,3,10,6
201116,1,13,42
708835,2,9,1
346923,3,11,1
795030,2,1,2
335832,5,10,29
572849,5,3,14
583544,1,15,29
975670,4,6,24
691233,2,7,45
190961,5,15,6
993557,2,16,40
854925,2,12,43
590674,4,13,15
485113,4,5,16
857112,2,16,44
383648,3,7,37
748154,4,16,33
865406,5,11,48
162244,3,2,29
354701,3,9,45
517321,1,17,40
91178,5,3,41
843765,3,3,21
997066,1,19,45
24281,1,13,40
251023,1,8,27
638232,4,6,37
79875,3,6,24
372319,4,3,26
995007,4,12,37
101187,1,20,26
447799,2,13,12
398021,5,2,7
269619,5,11,3
198680,1,17,37
876720,1,2,23
687616,3,12,40
153403,3,1,4
573694,4,6,5
974011,5,3,48
885473,2,18,15
569617,4,4,30
66927,3,18,24
402342,3,16,20
662107,4,14,15
687716,5,6,21
977038,4,19,13
488173,1,4,46
374172,3,2,12
294819,3,11,33
830200,2,19,16
616569,5,16,27
156988,5,8,7
213062,2,15,31
71186,4,4,36
745554,4,18,21
525843,5,16,32
790870,1,2,2
645516,5,9,16
185244,5,18,25
640292,4,2,8
25538,5,20,7
459423,1,16,21
355492,1,6,6
861403,2,6,6
843069,1,1,19
642154,1,14,20
459117,4,10,12
806642,1,13,39
157521,1,13,18
862339,1,18,46
766726,1,9,44
406260,1,12,36
86425,3,12,40
195011,5,2,46
821119,1,19,50
373736,4,18,13
975126,2,4,43
100297,1,14,17
927024,3,2,1
175848,4,8,11
792051,3,4,9
153003,2,15,34
276441,3,14,7
182027,2,11,10
243392,2,4,19
500033,2,1,14
465014,5,14,36
176395,3,1,27
538210,3,8,27
232203,4,20,16
651311,2,7,50
666710,3,11,44
770239,2,18,45
181800,5,13,12
995313,4,15,24
793011,2,9,37
370248,3,18,3
867799,1,3,5
222366,4,14,20
90067,4,11,17
193136,2,15,24
276977,5,17,44
641151,1,9,12
889807,4,14,43
839148,1,14,35
886725,1,16,21
680587,1,2,46
794123,3,13,21
234908,1,6,13
411955,1,18,5
754534,3,5,7
973958,5,10,30
689430,2,9,2
431547,3,19,26
289062,1,20,49
426656,2,1,29
427719,4,9,46
995459,4,18,46
316947,3,2,44
120741,1,1,44
419490,3,14,33
216996,3,1,13
928323,3,5,19
881881,1,8,37
487806,3,3,37
317537,5,6,42
430551,4,5,39
279175,4,16,21
364063,4,5,4
745692,1,7,36
679032,1,18,10
244533,2,20,35
390285,1,1,6
158879,2,1,21
610746,5,7,28
111709,2,12,4
58619,4,3,21
769544,4,18,38
335118,1,20,16
477268,2,3,11
141395,5,5,7
